Address Line 1,City,County,State Name,is_major_city,distance_to_nearest_major_city,distance_to_coast,Facility ID,BIOCO2,CH4,CO2,HFC,HFE,N2O,NF3,OTHER,OTHER_FULL,PFC,SF6,VERY_SHORT
600 N. Dairy Ashford,HOUSTON,MIDLAND,TEXAS,yes,0.0,637481.1582014579,1007481,0.0,222477.5,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 N. Dairy Ashford,HOUSTON,MIDLAND,TEXAS,yes,0.0,637481.1582014579,1007482,0.0,41484.0,152532.3,0.0,0.0,81.056,0.0,0.0,0.0,0.0,0.0,0.0
600 N. Dairy Ashford St.,HOUSTON,MIDLAND,TEXAS,yes,0.0,637481.1582014579,1007483,0.0,62042.5,2476.9,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0
600 NE COLUMBIA AVE,BOARDMAN,MORROW,OREGON,no,233908.11151912084,262797.2126774025,1005651,0.0,22.0,46729.0,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
600 NORTH YUCCA DR,MONAHANS,WARD,TEXAS,no,486040.988312615,667872.7586801389,1007155,0.0,103.75,311994.0,0.0,0.0,127.246,0.0,0.0,0.0,0.0,0.0,0.0
600 North Marienfeld Street Suite 301,MIDLAND,MIDLAND,TEXAS,no,441598.70714767236,634869.0405017437,1008517,0.0,18.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 North Marienfeld Street Suite 301,MIDLAND,MIDLAND,TEXAS,no,441598.70714767236,634869.0405017437,1008518,0.0,1723.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 North Marienfeld Street Suite 301,MIDLAND,MIDLAND,TEXAS,no,441598.70714767236,634869.0405017437,1008684,0.0,210.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 North Marienfeld Street Suite 301,MIDLAND,MIDLAND,TEXAS,no,441598.70714767236,634869.0405017437,1008686,0.0,1031.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 North Marienfeld Street Suite 301,MIDLAND,MIDLAND,TEXAS,no,441598.70714767236,634869.0405017437,1008688,0.0,282.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 North Marienfeld Street Suite 301,MIDLAND,MIDLAND,TEXAS,no,441598.70714767236,634869.0405017437,1008689,0.0,2333.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 North Marienfeld Street Suite 301,MIDLAND,MIDLAND,TEXAS,no,441598.70714767236,634869.0405017437,1008691,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 North Marienfeld Street Suite 301,MIDLAND,MIDLAND,TEXAS,no,441598.70714767236,634869.0405017437,1008692,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 North Marienfeld Street Suite 301,MIDLAND,MIDLAND,TEXAS,no,441598.70714767236,634869.0405017437,1008693,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 POWDER MILL ROAD,EAST ALTON,MADISON,ILLINOIS,no,31710.66685339107,931052.9064074872,1001717,0.0,13.75,29456.2,0.0,0.0,16.688,0.0,0.0,0.0,0.0,0.0,0.0
600 Pine View Road,BUTLER,CHOCTAW,ALABAMA,no,371049.75106488174,150616.20015326235,1009152,0.0,2205.75,33530.48,0.0,0.0,17.88,0.0,0.0,0.0,0.0,0.0,0.0
600 Rockmead  Ste 200,KINGWOOD,MONTGOMERY,TEXAS,no,32739.32698013985,38460.38791245286,1008587,0.0,44117.25,67735.4,0.0,0.0,37.846,0.0,0.0,0.0,0.0,0.0,0.0
600 S WASHINGTON ROAD,TURLOCK,STANISLAUS,CALIFORNIA,no,86098.75944741417,74501.20142600535,1000464,0.0,229.75,495426.1,0.0,0.0,273.862,0.0,0.0,0.0,0.0,0.0,0.0
600 South Iowa Ave,OTTUMWA,WAPELLO,IOWA,no,278665.6957989207,1202440.12254364,1010327,3109.0,206.75,44832.4,0.0,0.0,43.21,0.0,0.0,0.0,0.0,0.0,0.0
600 THILMANY RD,KAUKAUNA,OUTAGAMIE,WISCONSIN,no,137887.75027776038,924077.6644986289,1002339,358001.0,43535.75,313713.4,0.0,0.0,6548.848,0.0,0.0,0.0,0.0,0.0,0.0
600 THOMAS STREET EXTENSION,MONROEVILLE,ALLEGHENY,PENNSYLVANIA,no,15522.585041591818,286630.04746877635,1007585,0.0,45300.025,62.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600 Travis St.  Suite 1400,HOUSTON,HARRIS,TEXAS,yes,0.0,29450.212989990494,1008365,0.0,26754.0,24833.0,0.0,0.0,0.894,0.0,0.0,0.0,0.0,0.0,0.0
600 Travis Street  Suite 1400,HOUSTON,HARRIS,TEXAS,yes,0.0,29945.05425367551,1008363,0.0,19082.75,66514.6,0.0,0.0,44.104,0.0,0.0,0.0,0.0,0.0,0.0
600 Travis Street  Suite 1400,HOUSTON,HARRIS,TEXAS,yes,0.0,29450.212989990494,1008306,0.0,346527.75,119677.9,0.0,0.0,50.064,0.0,0.0,0.0,0.0,0.0,0.0
600 Travis Street  Suite 5500,HOUSTON,HARRIS,TEXAS,yes,0.0,29450.212989990494,1007599,0.0,18358.25,22057.5,0.0,0.0,18.178,0.0,0.0,0.0,0.0,0.0,0.0
600 W SILVER BELL RD,LAKE ORION,OAKLAND,MICHIGAN,no,39913.83953982043,671289.3405207046,1003259,2452.4,164778.75,227.1,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,0.0
600 WILSON AVENUE,NEWARK,ESSEX,NEW JERSEY,no,15814.941503423273,919.7478662697816,1001215,0.0,10.75,22908.1,0.0,0.0,12.814,0.0,0.0,0.0,0.0,0.0,0.0
6000 ASBURY AVE,TINTON FALLS,MONMOUTH,NEW JERSEY,no,48684.761483570495,9986.995570109144,1005054,193.0,144571.75,255.9,0.0,0.0,1.192,0.0,0.0,0.0,0.0,0.0,0.0
6000 DEAKLE ROAD,THEODORE,MOBILE,ALABAMA,no,512282.7747739392,6822.357609158263,1006148,0.0,522.0,192032.7,0.0,0.0,58.11,0.0,0.0,0.0,0.0,0.0,0.0
6000 DEAKLE ROAD,THEODORE,MOBILE,ALABAMA,no,514471.83081101935,3392.2795396627657,1002508,0.0,3.0,6764.04,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0
6000 GRAVEL PIT RD,PINE BLUFF,JEFFERSON,ARKANSAS,no,219189.5809913589,477299.21375839645,1003615,0.0,161387.935575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000 NORTH US HWY 1,COCOA,BREVARD,FLORIDA,no,56234.034430848085,610.212483908211,1007650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000 OLD SMITHFIELD ROAD,APEX,WAKE,NORTH CAROLINA,no,25122.811183171343,162285.7882542365,1004405,0.0,47960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000 ROCK ROAD,CODEN,MOBILE,ALABAMA,no,514517.07666123915,3744.795226813256,1002214,0.0,3740.5,130810.7,0.0,0.0,72.414,0.0,0.0,0.0,0.0,0.0,0.0
6000 SE 2nd Street,TECUMSEH,SHAWNEE,KANSAS,no,86354.39384407426,1024776.9879459874,1005425,0.0,17.5,37342.4,0.0,0.0,20.86,0.0,0.0,0.0,0.0,0.0,0.0
6000 West 2100 South,SALT LAKE CITY,SALT,UTAH,yes,0.0,859184.439697643,1003548,0.0,84787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6001 BLUFF RD,LINCOLN,LANCASTER,NEBRASKA,no,267245.90870392666,1246891.1314167518,1002158,0.0,220984.5,59.4,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
6001 Bollinger Canyon Rd.,SAN RAMON,CONTRA,CALIFORNIA,no,37142.26662530289,17521.306676275923,1008499,0.0,13573.25,73928.4,0.0,0.0,177.012,0.0,0.0,0.0,0.0,0.0,0.0
6001 Bollinger Canyon Road,SAN RAMON,CONTRA,CALIFORNIA,no,37142.26662530289,17521.306676275923,1008956,0.0,53640.5,1192.7,0.0,0.0,2.086,0.0,0.0,0.0,0.0,0.0,0.0
6001 Bollinger Canyon Road,SAN RAMON,CONTRA,CALIFORNIA,no,37142.26662530289,17521.306676275923,1008961,0.0,52726.5,70361.3,0.0,0.0,45.594,0.0,0.0,0.0,0.0,0.0,0.0
6001 Bollinger Canyon Road,SAN RAMON,CONTRA,CALIFORNIA,no,37142.26662530289,17521.306676275923,1009052,0.0,311142.25,20945.9,0.0,0.0,13.112,0.0,0.0,0.0,0.0,0.0,0.0
6001 Bollinger Canyon Road,SAN RAMON,CONTRA,CALIFORNIA,no,37142.26662530289,17521.306676275923,1009053,0.0,29030.75,3187.7,0.0,0.0,1.788,0.0,0.0,0.0,0.0,0.0,0.0
6001 Bollinger Canyon Road,SAN RAMON,CONTRA,CALIFORNIA,no,37142.26662530289,17521.306676275923,1009239,0.0,24340.0,14553.6,0.0,0.0,17.582,0.0,0.0,0.0,0.0,0.0,0.0
6001 Bollinger Canyon Road,SAN RAMON,CONTRA,CALIFORNIA,no,37142.26662530289,17521.306676275923,1009240,0.0,239845.0,89991.1,0.0,0.0,169.562,0.0,0.0,0.0,0.0,0.0,0.0
6001 Bollinger Canyon Road,SAN RAMON,CONTRA,CALIFORNIA,no,37142.26662530289,17521.306676275923,1009241,0.0,475491.5,40085.6,0.0,0.0,23.542,0.0,0.0,0.0,0.0,0.0,0.0
6001 Deauville Blvd,MIDLAND,MIDLAND,TEXAS,no,444050.8311397993,637306.6312020654,1008141,0.0,60674.0,26575.0,0.0,0.0,24.734,0.0,0.0,0.0,0.0,0.0,0.0
6001 FERGUS BLVD,RICHMOND,HENRICO,VIRGINIA,yes,0.0,19515.627887560815,1000303,0.0,29.5,62969.4,0.0,0.0,36.058,0.0,0.0,0.0,0.0,0.0,0.0
6001 Highway 366,PORT NECHES,JEFFERSON,TEXAS,no,140979.4511565061,8792.849787276673,1007909,0.0,6672.0,1185780.4,0.0,0.0,3184.726,0.0,0.0,0.0,0.0,0.0,0.0
6001 N 151st West,COLWICH,SEDGWICK,KANSAS,no,296874.34914079716,925906.8130504006,1006735,0.0,223.5,481577.0,0.0,0.0,266.71,0.0,0.0,0.0,0.0,0.0,0.0
6001 Olney-Laytonsville Road,LAYTONSVILLE,MONTGOMERY,MARYLAND,no,33300.131711046364,32679.668892744347,1003469,13934.7,53012.0,8.1,0.0,0.0,50.362,0.0,0.0,0.0,0.0,0.0,0.0
6001 STATE ST,BETTENDORF,SCOTT,IOWA,no,230606.57788522152,1160367.86426356,1001550,0.0,2766.25,902223.1,0.0,0.0,4787.668,0.0,0.0,0.0,0.0,0.0,0.0
6006 Lock and Dam Road,OZARK,FRANKLIN,ARKANSAS,no,348428.6220425504,610566.1430185739,1001433,0.0,21.75,48799.4,0.0,0.0,25.926,0.0,0.0,0.0,0.0,0.0,0.0
601 ATKINS ST,BRYAN,BRAZOS,TEXAS,no,134472.65440633247,161349.0794697973,1000952,0.0,1.0,1963.2,0.0,0.0,1.192,0.0,0.0,0.0,0.0,0.0,0.0
601 COUNTY RD 78,SELMA,DALLAS,ALABAMA,no,271710.27621783054,202903.058704781,1006788,1050109.0,16074.5,291059.8,0.0,0.0,15619.372,0.0,0.0,0.0,0.0,0.0,0.0
601 E BOLLINGER RD,HENRYETTA,OKMULGEE,OKLAHOMA,no,305650.5598615535,639912.5043802079,1005074,0.0,33.25,97896.3,0.0,0.0,39.634,0.0,0.0,0.0,0.0,0.0,0.0
601 EAST BRICKYARD ROAD,DANVILLE,VERMILION,ILLINOIS,no,128366.25361010527,894853.1844955371,1004026,21185.0,52505.0,21215.4,0.0,0.0,76.288,0.0,0.0,0.0,0.0,0.0,0.0
601 HIGHWAY 611,PASCAGOULA,JACKSON,MISSISSIPPI,no,539732.3946234559,1183.2031812021557,1004757,0.0,8.25,74534.8,0.0,0.0,9.834,0.0,0.0,0.0,0.0,0.0,0.0
601 INNOVATIVE WAY,OWENSBORO,DAVIESS,KENTUCKY,no,190594.84353186277,794398.0447013275,1006061,0.0,50.0,83712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601 ISLAND AVE,LANSING,INGHAM,MICHIGAN,no,124607.32404634914,758198.6771232766,1000682,0.0,5239.25,1815359.7,0.0,0.0,9082.742,0.0,0.0,0.0,0.0,0.0,0.0
601 JERNEE MILL ROAD,SAYREVILLE,MIDDLESEX,NEW JERSEY,no,40723.518091644735,7733.008739855586,1001208,0.0,215.5,464755.8,0.0,0.0,256.876,0.0,0.0,0.0,0.0,0.0,0.0
601 Madison Road,EAST SAINT LOUIS,SAINT,ILLINOIS,no,10959.530483971703,905150.174900342,1008269,11725.060948,135518.1143,252.22,0.0,0.0,42.275174,0.0,0.0,0.0,0.0,0.0,0.0
601 NORTH CEMENT PLANT ROAD,CLARKDALE,YAVAPAI,ARIZONA,no,134593.25256969896,389403.4840089447,1003643,0.0,327.0,321730.7,0.0,0.0,566.796,0.0,0.0,0.0,0.0,0.0,0.0
601 NORTH CHURCH STREET,SMITHFIELD,ISLE,VIRGINIA,no,59351.55692107462,4119.439139763668,1004116,0.0,35065.25,23178.0,0.0,0.0,13.112,0.0,0.0,0.0,0.0,0.0,0.0
601 RILEY RD,EAST CHICAGO,LAKE,INDIANA,no,27053.187139487283,927797.5038961119,1003276,0.0,27.5,56545.4,0.0,0.0,32.78,0.0,0.0,0.0,0.0,0.0,0.0
601 West 5th Avenue Suite 310,ANCHORAGE,KENAI,ALASKA,no,2432038.162701401,262.9095060089217,1011231,0.0,12262.75,16797.4,0.0,0.0,9.536,0.0,0.0,0.0,0.0,0.0,0.0
6015 PLEASANT VALLEY RD,IRWIN,WESTMORELAND,PENNSYLVANIA,no,25716.829238679587,277353.9238173467,1007692,0.0,31600.1,248.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602 COPPER ROAD,FREEPORT,BRAZORIA,TEXAS,no,86878.05494730688,11656.67932101776,1001934,0.0,282.5,644879.5,0.0,0.0,336.74,0.0,0.0,0.0,0.0,0.0,0.0
602 Crescent Place  Suite 100,RIDGELAND,MADISON,MISSISSIPPI,no,297257.39809042535,229468.86251075714,1008885,0.0,23704.75,29683.1,0.0,0.0,28.906,0.0,0.0,0.0,0.0,0.0,0.0
602 INDUSTRIAL RD.,IOWA FALLS,HARDIN,IOWA,no,273478.6312325055,1329162.122414307,1003146,0.0,19.75,41953.4,0.0,0.0,23.542,0.0,0.0,0.0,0.0,0.0,0.0
602 Joplin Street,JOPLIN,JASPER,MISSOURI,no,218752.4995257786,804810.4745697024,1005109,0.0,5818.75,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602 MCKEAN ST.,AUBURNDALE,POLK,FLORIDA,no,64294.77757138062,63570.95130042682,1005361,0.0,41.0,86201.6,0.0,0.0,48.872,0.0,0.0,0.0,0.0,0.0,0.0
602 WEST LAKE DRIVE,WEATHERFORD,PARKER,TEXAS,no,86515.84974047313,420041.0759536506,1005625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603 E NORTH ST,WINCHESTER,RANDOLPH,INDIANA,no,108870.83019435842,679032.5055562705,1006060,0.0,32.75,100407.7,0.0,0.0,39.038,0.0,0.0,0.0,0.0,0.0,0.0
6030 Campus Delivery,FORT COLLINS,LARIMER,COLORADO,no,92313.78245905678,1267253.5527064016,1004581,0.0,21.5,47417.2,0.0,0.0,25.926,0.0,0.0,0.0,0.0,0.0,0.0
6030 WEST 1300 SOUTH,SALT LAKE CITY,SALT,UTAH,yes,0.0,858851.076339733,1003471,0.0,128475.75,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6031 Wallace Road Ext  Suite 300,WEXFORD,HARRISON,PENNSYLVANIA,no,129101.87037254582,263835.87938825204,1008795,0.0,37812.0,15673.4,0.0,0.0,23.542,0.0,0.0,0.0,0.0,0.0,0.0
6035 BOWDRE ROAD,ROBINSONVILLE,TUNICA,MISSISSIPPI,no,44189.317871987565,490316.74204608303,1007683,0.0,51675.175,162.06,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0
6035 PARK ROAD,ANDERSON,MADISON,INDIANA,no,46297.58966932485,739125.693696532,1001116,0.0,4.5,9864.4,0.0,0.0,5.662,0.0,0.0,0.0,0.0,0.0,0.0
6037 E 77TH AVE,GREELEY,WELD,COLORADO,no,66212.22504235867,1262975.5352534156,1003798,0.0,35184.786775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6038 HIGHWAY T,POPLAR BLUFF,BUTLER,MISSOURI,no,196215.62963314657,717910.2161729774,1004355,0.0,19190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604 N A SANDIFER HWY,MONTICELLO,LAWRENCE,MISSISSIPPI,no,389006.42092154146,137713.1153628758,1007627,1448798.0,36584.0,220486.0,0.0,0.0,21976.904,0.0,0.0,0.0,0.0,0.0,0.0
6040 28TH AVENUE SOUTH,MINNEAPOLIS,HENNEPIN,MINNESOTA,yes,0.0,1141047.4676943563,1005105,0.0,11.0,23288.3,0.0,0.0,13.112,0.0,0.0,0.0,0.0,0.0,0.0
6040 US 42 E,CARROLLTON,CARROLL,KENTUCKY,no,69174.63114232347,668022.4129704313,1006202,0.0,24.25,51203.3,0.0,0.0,28.906,0.0,0.0,0.0,0.0,0.0,0.0
6044 Dogwood Ave.  75 CEG/CEIE,HILL AIR FORCE BASE,DAVIS,UTAH,no,39169.808607835344,876884.9174522598,1001736,15114.9,50.75,64008.9,0.0,0.0,91.188,0.0,0.0,0.0,0.0,0.0,0.0
6045 WEST SR 38,NEW CASTLE,HENRY,INDIANA,no,57873.05957295849,717402.2640950087,1001145,0.0,11.5,24692.9,0.0,0.0,13.708,0.0,0.0,0.0,0.0,0.0,0.0
605 DIMEO LANE,SANTA CRUZ,SANTA,CALIFORNIA,no,42868.1709290261,1975.1821053297851,1000339,0.0,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605 East Main St,CHARLOTTESVILLE,CHARLOTTESVILLE,VIRGINIA,no,103849.89952725025,104735.22687619585,1004063,0.0,1455.0,36100.6,0.0,0.0,20.264,0.0,0.0,0.0,0.0,0.0,0.0
605 GOODRICH ROAD,BELLEVUE,HURON,OHIO,no,96995.37387233207,554462.8926673316,1002526,0.0,33.5,71255.6,0.0,0.0,39.932,0.0,0.0,0.0,0.0,0.0,0.0
605 Richard Arrington  Jr. Blvd. North,BIRMINGHAM,JEFFERSON,ALABAMA,no,221414.5566703226,325209.6347827479,1008836,0.0,71067.25,8815.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605 S. SANTA CRUZ AVE.,MODESTO,STANISLAUS,CALIFORNIA,no,84966.1575750941,57972.14211461853,1001718,0.0,50.0,147760.3,0.0,0.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0
605 SANTA FE,COFFEYVILLE,MONTGOMERY,KANSAS,no,250255.20451516265,804382.7267300241,1001580,0.0,2.0,1737.3,0.0,0.0,0.894,0.0,0.0,0.0,0.0,0.0,0.0
6050  NORTH RIVER ROAD,WATERVILLE,LUCAS,OHIO,no,107619.0105685895,632572.5136600354,1002907,0.0,24.5,68207.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0
6055 BUSH RIVER ROAD,COLUMBIA,LEXINGTON,SOUTH CAROLINA,no,133896.8791728441,172315.26041364102,1000909,0.0,3049.75,1033031.2,0.0,0.0,5288.01,0.0,0.0,0.0,0.0,0.0,0.0
6055 EAST CROYDON ROAD,MORGAN,MORGAN,UTAH,no,46225.12907802384,910787.2434452178,1004131,0.0,950.0,520064.0,0.0,0.0,1556.156,0.0,0.0,0.0,0.0,0.0,0.0
6055 West Green Mountain Road,SAN ANTONIO,BEXAR,TEXAS,yes,0.0,193505.06122761016,1007208,0.0,732.5,771784.1,0.0,0.0,1269.48,0.0,0.0,0.0,0.0,0.0,0.0
6059 159TH STREET,GALVA,IDA,IOWA,no,326564.6914879314,1403210.1477054008,1005960,0.0,20.0,42631.1,0.0,0.0,23.84,0.0,0.0,0.0,0.0,0.0,0.0
6059 W State Road 26,PORTLAND,JAY,INDIANA,yes,0.0,697308.1707939592,1009590,0.0,17331.0,43702.9,0.0,0.0,24.436,0.0,0.0,0.0,0.0,0.0,0.0
606 De La Fuente Court,SAN DIEGO,SAN,CALIFORNIA,yes,0.0,17951.087609371152,1000796,0.0,385.0,830351.6,0.0,0.0,458.92,0.0,0.0,0.0,0.0,0.0,0.0
606 S. Shelby St.,CARTHAGE,PANOLA,TEXAS,no,237650.72537627333,246376.23992168214,1005078,0.0,21672.0,97942.1,0.0,0.0,55.13,0.0,0.0,0.0,0.0,0.0,0.0
6061 S. County Road 136,PAWNEE,KARNES,TEXAS,no,106606.42522021076,94831.3726459534,1005631,0.0,474.0,79924.9,0.0,0.0,16.688,0.0,0.0,0.0,0.0,0.0,0.0
607 UNION AVE,HOLTSVILLE,SUFFOLK,NEW YORK,no,61805.681223197236,8352.705375994085,1001113,0.0,213.5,458847.4,0.0,0.0,255.386,0.0,0.0,0.0,0.0,0.0,0.0
6071 CATAWBA ROAD,TROUTVILLE,BOTETOURT,VIRGINIA,no,218172.53950163096,238698.773120934,1000633,10846.0,692.5,593902.7,0.0,0.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0
6072 Hurricane Road,PIKEVILLE,PIKE,KENTUCKY,no,247754.24409710141,465984.57598903467,1006165,0.0,410.5,3746.0,0.0,0.0,2.086,0.0,0.0,0.0,0.0,0.0,0.0
6075 OLD TAMPA HIGHWAY,INTERCESSION CITY,OSCEOLA,FLORIDA,no,29396.44117965833,77811.31646509038,1001098,0.0,396.0,854009.8,0.0,0.0,472.032,0.0,0.0,0.0,0.0,0.0,0.0
6079 DU PUES FERRY ROAD,BANGOR,NORTHAMPTON,PENNSYLVANIA,no,88910.5023354816,76097.91785668663,1000146,0.0,648.75,1399125.5,0.0,0.0,773.31,0.0,0.0,0.0,0.0,0.0,0.0
608 210TH STREET,OGDEN,BOONE,IOWA,no,330369.0557696801,1347492.9115333706,1002738,0.0,5949.5,45839.6,0.0,0.0,26.224,0.0,0.0,0.0,0.0,0.0,0.0
608 CR 4102,JACKSONVILLE,CHEROKEE,TEXAS,yes,0.0,250627.5105272407,1002512,0.0,105198.06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608 Hard Way Road,CLINTON,VAN,ARKANSAS,no,232075.82646620626,612190.0748727783,1008779,0.0,11.75,25170.1,0.0,0.0,14.006,0.0,0.0,0.0,0.0,0.0,0.0
6089 SOUTH HWY 25,SUTHERLAND,LINCOLN,NEBRASKA,no,347175.8392731581,1379287.6005108282,1006589,0.0,2412.0,9180442.6,0.0,0.0,45901.238,0.0,0.0,0.0,0.0,0.0,0.0
609 EAST AVENUE G,HUTCHINSON,RENO,KANSAS,no,314628.1095838053,962602.553519329,1005434,0.0,22.5,47806.2,0.0,0.0,26.82,0.0,0.0,0.0,0.0,0.0,0.0
60995 DERRICK ROAD,PLAQUEMINE,IBERVILLE,LOUISIANA,no,403013.27242578013,66942.27482204398,1005965,0.0,24802.75,191609.0,0.0,0.0,105.194,0.0,0.0,0.0,0.0,0.0,0.0
61 JERSEYVILLE AVENUE,FREEHOLD,MONMOUTH,NEW JERSEY,no,52059.00206080421,22047.769873462283,1001562,0.0,31.75,65728.0,0.0,0.0,39.634,0.0,0.0,0.0,0.0,0.0,0.0
61 MCNEW ROAD,GREENBRIER,FAULKNER,ARKANSAS,no,209266.08020965295,576384.4845617386,1005933,0.0,2617.25,126545.7,0.0,0.0,5.066,0.0,0.0,0.0,0.0,0.0,0.0
610 L AND C RAILWAY DIST PARK STATE HIGHWAY 9,RICHBURG,CHESTER,SOUTH CAROLINA,no,58276.92016360935,217182.19166349093,1002924,0.0,39.5,121828.3,0.0,0.0,47.382,0.0,0.0,0.0,0.0,0.0,0.0
6100 MAIN STREET,HOUSTON,HARRIS,TEXAS,yes,0.0,31892.542061231477,1004671,0.0,14.25,30053.0,0.0,0.0,16.986,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,312871.738586782,683813.0211654437,1008521,0.0,85808.5,145054.5,0.0,0.0,83.142,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,312871.738586782,683813.0211654437,1008526,0.0,156013.75,402451.3,0.0,0.0,529.844,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,312871.738586782,683813.0211654437,1008527,0.0,138974.75,322315.1,0.0,0.0,140.358,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,312871.738586782,683813.0211654437,1008528,0.0,69462.5,30555.9,0.0,0.0,58.11,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,312871.738586782,683813.0211654437,1008530,0.0,953364.75,505382.9,0.0,0.0,664.242,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,312871.738586782,683813.0211654437,1009310,0.0,125468.5,25921.2,0.0,0.0,15.198,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,312871.738586782,683813.0211654437,1009313,0.0,105033.5,133899.8,0.0,0.0,161.218,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,314139.0578320243,685027.4419414311,1008523,0.0,127444.25,267316.8,0.0,0.0,105.194,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,314139.0578320243,685027.4419414311,1008529,0.0,39513.25,10957.4,0.0,0.0,10.43,0.0,0.0,0.0,0.0,0.0,0.0
6100 N. Western Avenue,OKLAHOMA CITY,OKLAHOMA,OKLAHOMA,no,314139.0578320243,685027.4419414311,1008538,0.0,8035.75,84834.5,0.0,0.0,78.97,0.0,0.0,0.0,0.0,0.0,0.0
6100 QUARANTINE ROAD,CURTIS BAY,BALTIMORE,MARYLAND,no,12076.002044507057,1014.40515187118,1001568,0.0,143688.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6100 South Yale Avenue  Suite 1700,TULSA,TULSA,OKLAHOMA,no,362239.2809735782,705565.1390326002,1009162,0.0,7164.5,103641.9,0.0,0.0,82.546,0.0,0.0,0.0,0.0,0.0,0.0
6100 W 55th St. South,WICHITA,SEDGWICK,KANSAS,no,300943.814972055,902386.8882963173,1000585,0.0,95.75,206401.0,0.0,0.0,114.134,0.0,0.0,0.0,0.0,0.0,0.0
6101 Holiday Hill Road,MIDLAND,MIDLAND,TEXAS,no,451242.20854024723,644298.5346822485,1009653,0.0,165.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
